Attention,23,Meditation,40,LED Status,0
Attention,34,Meditation,61,LED Status,0
Attention,34,Meditation,61,LED Status,1
Attention,75,Meditation,51,LED Status,1
Attention,75,Meditation,51,LED Status,1
Attention,57,Meditation,51,LED Status,1
Attention,78,Meditation,93,LED Status,1
Attention,78,Meditation,93,LED Status,1
Attention,84,Meditation,84,LED Status,1
Attention,84,Meditation,84,LED Status,1
Attention,78,Meditation,100,LED Status,1
Attention,78,Meditation,100,LED Status,1
Attention,88,Meditation,100,LED Status,1
Attention,88,Meditation,100,LED Status,1
Attention,83,Meditation,100,LED Status,1
Attention,83,Meditation,100,LED Status,1
Attention,83,Meditation,100,LED Status,1
Attention,63,Meditation,66,LED Status,1
Attention,63,Meditation,66,LED Status,1
Attention,60,Meditation,56,LED Status,1
Attention,60,Meditation,56,LED Status,1
Attention,50,Meditation,56,LED Status,1
Attention,34,Meditation,56,LED Status,1
Attention,34,Meditation,56,LED Status,1
Attention,56,Meditation,87,LED Status,1
Attention,56,Meditation,87,LED Status,1
Attention,66,Meditation,93,LED Status,1
Attention,66,Meditation,93,LED Status,1
Attention,74,Meditation,88,LED Status,1
Attention,70,Meditation,100,LED Status,1
Attention,70,Meditation,100,LED Status,1
Attention,60,Meditation,100,LED Status,1
Attention,60,Meditation,100,LED Status,1
Attention,50,Meditation,91,LED Status,1
Attention,37,Meditation,88,LED Status,1
Attention,37,Meditation,88,LED Status,1
Attention,37,Meditation,88,LED Status,1
Attention,37,Meditation,88,LED Status,1
Attention,37,Meditation,88,LED Status,1
Attention,34,Meditation,75,LED Status,1
Attention,34,Meditation,75,LED Status,1
Attention,26,Meditation,84,LED Status,1
Attention,26,Meditation,84,LED Status,0
Attention,26,Meditation,91,LED Status,0
Attention,26,Meditation,91,LED Status,0
Attention,16,Meditation,80,LED Status,0
Attention,16,Meditation,80,LED Status,0
Attention,24,Meditation,81,LED Status,0
Attention,23,Meditation,77,LED Status,0
Attention,23,Meditation,77,LED Status,0
Attention,27,Meditation,69,LED Status,0
Attention,27,Meditation,69,LED Status,0
Attention,48,Meditation,88,LED Status,0
Attention,48,Meditation,88,LED Status,1
Attention,48,Meditation,88,LED Status,1
Attention,48,Meditation,91,LED Status,1
Attention,48,Meditation,91,LED Status,1
Attention,37,Meditation,67,LED Status,1
Attention,37,Meditation,69,LED Status,1
Attention,37,Meditation,69,LED Status,1
Attention,16,Meditation,48,LED Status,1
Attention,16,Meditation,48,LED Status,0
Attention,14,Meditation,61,LED Status,0
Attention,14,Meditation,61,LED Status,0
Attention,20,Meditation,74,LED Status,0
Attention,20,Meditation,74,LED Status,0
Attention,20,Meditation,88,LED Status,0
Attention,43,Meditation,93,LED Status,0
Attention,43,Meditation,93,LED Status,1
Attention,56,Meditation,78,LED Status,1
Attention,56,Meditation,78,LED Status,1
Attention,74,Meditation,91,LED Status,1
Attention,74,Meditation,91,LED Status,1
Attention,67,Meditation,77,LED Status,1
Attention,57,Meditation,81,LED Status,1
Attention,57,Meditation,81,LED Status,1
Attention,48,Meditation,77,LED Status,1
Attention,48,Meditation,77,LED Status,1
Attention,30,Meditation,75,LED Status,1
Attention,30,Meditation,75,LED Status,0
Attention,34,Meditation,80,LED Status,0
Attention,34,Meditation,80,LED Status,1
Attention,53,Meditation,87,LED Status,1
Attention,51,Meditation,94,LED Status,1
Attention,51,Meditation,94,LED Status,1
Attention,53,Meditation,78,LED Status,1
Attention,53,Meditation,78,LED Status,1
Attention,44,Meditation,69,LED Status,1
Attention,44,Meditation,69,LED Status,1
Attention,29,Meditation,54,LED Status,1
Attention,40,Meditation,50,LED Status,0
Attention,40,Meditation,50,LED Status,1
Attention,44,Meditation,67,LED Status,1
Attention,44,Meditation,67,LED Status,1
Attention,43,Meditation,66,LED Status,1
Attention,60,Meditation,78,LED Status,1
Attention,60,Meditation,78,LED Status,1
Attention,64,Meditation,87,LED Status,1
Attention,64,Meditation,87,LED Status,1
Attention,81,Meditation,74